2.352106623785267, 1.1588335065929414
3.9320979804413705, 13.835172870025417
5.17534003608755, 19.710455764075107
6.418170237097562, 26.50994046168313
7.660059056082049, 35.42188642456745
8.901359511300583, 45.6541206782494
10.141983348188273, 57.404686466348664
11.38178347580363, 71.00365586156477
12.564262263521051, 86.15396399846804
13.633239143411036, 101.84705732158818
14.645460166355917, 117.82254564024004
15.544384475004438, 133.8803648613793
16.330250550134746, 149.48536411883794
17.216246999246522, 166.3138005872591
17.993756641202552, 182.70004526304797
18.65596005978222, 198.54350475262004
19.36838522881733, 215.28916124090392
19.99738826069057, 231.31306013021833
20.713821167578097, 247.92228682845308
21.386991686755124, 264.57112217541174
22.04834786151182, 280.0052922948366
22.709351018008952, 296.23163538873996
23.35926940115553, 311.9166602834164
24.031710349262774, 327.89214860206823
24.681628732409358, 343.5771734967446
25.331611835570193, 359.11696667943323
26.04186692291521, 375.726193377668
26.6425064785846, 391.08869070416375
