58.31693396067929, -12.88164087833502
70.78552533230798, 21.421155617903423
83.25667940406869, 44.50957633652615
95.72964244062844, 59.68196709447693
108.20139950065551, 80.13171115954265
120.67210133121647, 105.199139368332
133.13828074977977, 150.05664247879758
144.44485151907287, 306.0108094552843
154.6201229810768, 449.17995978894214
166.11594771943146, 604.1838890419767
172.31422741858682, 778.9412449098309
177.0644684828643, 1003.4046722390622
188.75413816550451, 1124.6417157136366
197.52582007205672, 1301.1793325929452
210.14205886344712, 1398.427132403434
217.88813083850073, 1536.021554759499
219.56044342169497, 1663.0078687119194
220.38250486256618, 1788.1800924650197
220.5860510892266, 2138.2995009338356
220.75253614956642, 3891.4362695569644
220.78901693968072, 3731.7963320167787
220.82549772979502, 3572.156394476593
220.86197851990931, 3412.516456936408
220.8984593100236, 3252.8765193962217
220.93494010013796, 3093.2365818560365
220.96843609833377, 1953.987936682894
220.97142089025226, 2933.5966443158513
221.00790168036656, 2773.9567067756657
221.04438247048085, 2614.31676923548
221.08086326059515, 2454.6768316952944
221.11634912006997, 2299.3907106334773
